comment,toxicity_level,insult,profanity,threat,identity_hate
"* LOL, haha, you fuckin loser Wobbs, yeah maybe I am Epf......NOT. Although he shares some views with me on race, hes some dumb Italian-British mut from Canada that actually annoys me. I have used other accounts on here, but with other anon. accounts, not as a registered user (which is allowed by Wikipedia since IP #'s change all the time). Hahaha, Wobbs, you are a fool, especially with how you place so much emphasis on those books recently released by Sykes, etc. which are a minority opinion in the world of population geneticists and other researchers. For your information, Racial Reality isn't a neo-nazi site you anarchist loser with no hope because your life is meaningless and you don't know ANYTHING on what you read about with these issues. RR is a neutral point of view that seeks to refute neo-nazi, white supremacists, multi-racial, race-denier, assimilationist, biased opinions that influence works including the authors of those books you mentioned. Stick to being a pathetic lab assistant and get a life you fuckin tool and stop vandalizing pages and makin edits to suit your twisted opinons you fool. Hahaha, wow, do u accuse 'sock pupety of everyone who gets under you skin you douchebag ???",1,1,1,0,0
bwiset ka chin dumagdag ka sa sakit ng puson ko,1,1,1,0,0
gurang ka tanging ka wala kong paki sayo ur old fucking ways will no longer work today gago,1,1,1,0,0
COMPLAIN & AND MORE COMPLAINS THATS WHAT U'RE GOOD FOR ! FUCKIN IDIOT ! If I happen to know who u are I'll wallop the shit out of u damn bastard ! FUCK OFF !,1,1,1,0,0
"I hope World of Warcraft dies a long and painful death World of Warcraft sucks the biggest donkey balls on this planet. I cannot express how much I hate this piece of wank other than hoping it is raped, stabbed, drowned, raped again when it's dead, then drowned in its own blood from being stabbed. Afterwards, it should be buried in a 150 feet deep pit full of maggots and when they have finished with it, the whole pit should be set alight with 20,000 matches. Sometimes people tell me I should get this plague, but I'd rather slit my bollocks open and pour burning acid over them and let your mum bite them off, Tasty eh?",2,1,1,1,0
shut up you decaying brained piece of raped s%%t. go tell your mental diarrea to your mom,1,1,1,0,0
"COCKBLOCKER IS A SPECIES OF LOOSER WHO TAKES PLEASURE IN PREVENTING OTHERS FROM ACHIEVING ANYTHING EITHER. THE WIKIPEDIA SUBSPICIES GOES AROUND AND TRIES TO FIND FAULTS IN EVERYONEÃ¢â‚¬â„¢S WORK. KEEP BEING YOUR BAD SELF, ITS NOT LIKE BY FUCKING UP MY ARTICLE YOU HURT ME. WHEN YOU STRIKE WATER NO TRACE WILL REMAIN. YOU SEE THERE ARE MORE COCKBLOCKERS IN WIKI PROJECT THAN ACTIVE CONTRIBUTORS, SO IT WILL NEVER SUCCEED ANYWAY. GAME ATTRACTS GAME. SO THIS PROJECT IS DOOMED ANYWAY. BY GETTING ME BLOCKED FOR EXAMPLE YOU ARE JUST SAVING ME TIME. ITS IRONIC HOW THE HARDER YOU TRY THE BETTER YOU MAKE THINGS FOR ME. EVEN GETTING MY ARTICLE DELETED BECAUSE OF YOUR SPITEFULNESS, YOU MAY BE ACTUALLY HELPING ME, BECAUSE YOU ARE STIMULATING ME TO ACTION. AND YOU ARE FOOLISH BECAUSE YOU ARE ACQUIRING DANGEROUS ENEMIES, YOU ARE JUST LUCKY BECAUSE UNLIKE YOU I DONÃ¢â‚¬â„¢T HAVE TIME FOR VIRTUAL WARS, I ACTUALLY HAVE A LIFE.",1,1,0,0,0
SuPeRTR0LL WiLL LiVe FoReVeR! iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!,1,1,0,0,0
User:PCHS-NJROTC is a cum gargling d-bag. ),1,1,1,0,0
maiintindihan ko kung nag waiting sila for a better seat kung sobrang layo nung prio and nakuha pero yung iba naman parang vip seated to standing lang tas ibebenta pa ng mas mahal haha kupal behaviour,1,1,1,0,0
parang gago ka may jowa yun beh,1,1,1,0,0
This user is the child of a whore.,1,1,0,0,0
Get a life you animal fucker Shut up you fucking nigger. Fuck off and shit your pants full of all the shit you can fill them with. 144.131.176.126,1,1,1,0,0
Mga gagong mga putangina nyo,1,1,1,0,0
ChrisO is fucken Homo and proven criminals More on ChrisO find out on www.ChrisO.homo.com The case of ChrisO is give to FBI do not consider him as normal. It is a case of mental retired person accused for many crimes.,1,1,1,0,0
"You're nothing but a fucking massive fag. You edit others pages without their permission, which makes you a fag. You are the satan child spawned from your mother who procreated with your god damn retarded uncle.",1,1,1,0,0
yan ang naituro nang fake news sayo kawawa ka naman parang sinabi mo na may alam pa albolaryo sa doctor kawawa ka sa paniniwala mo hayaan mong talo kami importante di kami tanga tulad mo,0,1,0,0,0
 kadiri yung buong angkan mo,1,1,0,0,0
"you are such a bully OK, you win. That is why wikipedia sucks..people like you.",1,1,0,0,0
para kang puta,1,1,1,0,0
"Oh right, like This article sucks and you know it. isn't abusive language. Hypocrite. Eat shit and die, loser.",2,1,0,1,0
putangina mo bustamante,1,1,1,0,0
Gano ba kahirap mag jak*l,1,1,1,0,0
sige putangina niyo HAHAHA bumuto pa kayo ng gagong kagaya nito,1,1,1,0,0
beh putangina mo ka seen mo ako sa telegram ulol mo,1,1,1,0,0
kupal talaga mga tauhan sa munisipyo eh haha pag sa illegal logging bulag bulagan pag sa amin naman kami pa kukuha permit pag sariling puno ipapa putol gagamitin sa bahay bawal eh haha,1,1,1,0,0
puro sana all maganda bike tanga mag trabaho kayo mga bobo walang nabibiling pyesa kaka sanaol niyo,0,1,0,0,0
kupal talaga gusto pinupuntahan ko pag nag tatampo,1,1,1,0,0
dumidepensa ka kay bangag kc bangag kadin...buhay n buhay kau ngaun dahil nag tama lagi ung presidente mo,1,1,0,0,0
PRICK FIRE THIS ADMINISTRATOR!! PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:PRICK FIRE THIS ADMINISTRATOR!!:,1,1,0,0,0
"who are you to decide whether an edit i made is constructive or not? free free to lick my asshole, douchebag.",1,1,0,0,0
hui parang mga bobo yung bida sa fall hui umiinit ulo ko jusko haha,1,1,1,0,0
tangina ng mga tropa na iyan tarantado,1,1,1,0,0
Tang inang pilipinas yan haha,1,1,1,0,0
SHUT THE FUCK UP YOU GAY NERD FAGGOT.,1,1,1,0,0
man go suck yu mudda dyam ignorant pig shit there is no 's' in FIFA its FOOTBALL you dunce,1,1,0,0,0
"Hey sceptre. How are you? Are you a virgin? Would you like to no longer be one? If so, you can either A)stop editing my posts like a little bitch or B) challenge and win a race against tim dwight a really fast white boy back in the day. PS - your TV interests are gay",1,1,0,1,0
Rename to corn This maize crap has gone on long enough. its CORN and the sooner you idiots let go of your anti-American hysteria the better. 184.4.141.73,1,1,0,0,0
huhu puta bitch mang aagaw ka haha,1,1,1,0,0
"Miners Day Thanks for deleting it fuck bag, nothing wrong with the article. Hope you get cancer and die you fucking limey.",2,1,1,1,0
lt pagka stalk ko naka unfriend haha plastik na kupal,1,1,1,0,0
yung nauna ko na sinakyan na taxi kaninang umaga he was very nice naman tapos yung nasakyan ko ngayon eh total opposite pucha why so rude kingina pangit mo naman tangina nag metro ka pa kung ikaw din naman magdedesisyon ng ibabayad,1,1,1,0,0
"Awwww, poor Mark Arsten doesn't have privilages to block me. I'm shedding a tear. Can't you grant him the right to? Surely a homosexual in denial like Mark should be able to do this. Anyway, time to whip to a new proxy server and continue my destiny of sabotaging as much of Wikipedia as I can. Obrigado, cunts.",1,1,0,0,0
tanging talaga ng mga malilibog maputulan na kayo ng kamay,1,1,1,0,0
Kinacool ata nila pagiging mga walang hiya in public e. Secondhand embarrassment is so real,1,1,0,0,0
"th th thanks for deleting my fucking thing that ive been trying to work on, get a fucking life get a job other than be being a dick and make sure that you dont delete others peoples shit otherwise your never gonna get a fucking woman and i can tell you dont have one due to the fact that one) look at you two) what kinda shit do you put on your facebook? bcozz the shit you put on here is pointless and three) your a fucking asshole by trying to ruin peoples hard work that theyre trying to actually succede in? nice guy uh huh.... so anyway good fucking bye and you deserve nothing and i hope you get less =:)",1,1,1,0,0
